gcid,name,province,lat,lon,area_m2,addr:city,addr:country,addr:full,addr:hamlet,addr:housenumber,addr:postcode,addr:province,addr:street,area,barrier,building,contact:city,contact:housenumber,contact:street,demolished,description,designation,email,facebook,fax,fixme,golf,golf:course,golf:par,image,indoor,landuse,layer,mapillary,note,old_name,opening_hours,operator,operator:type,operator:wikidata,payment:cash,payment:debit_cards,payment:mastercard,payment:visa,phone,source,source:name,sport,start_date,surface,tourism,type,website,wheelchair,winter_service,access,addr:unit,alt_name,attribution,branch,brand,canvec:code,contact:country,contact:email,contact:facebook,contact:phone,contact:postcode,contact:province,contact:website,created_by,fee,instagram,source:addr,source:url,wikidata,wikipedia,club,contact:instagram,url,wikipedia:en,mobile,name:en,name:fr,addr:district,addr:housename,addr:suburb,amenity,disused,fence_type,operational_status,canvec:uuid,check_date,entrance,historic,holes,natural,opendata:type,owner,payment:club_account,payment:maestro,payment:visa_debit,ref,tents,wheelchair:description,abandoned,addr:borough,addr:source,internet_access,opening_hours:signed,phone:mnemonic,short_name
QC00085,Club De Golf St-Anicet,Quebec,45.15973048863892,-74.29369154715091,1428073.6447092937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NRCan-CanVec-7.0,,golf,,,,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00261,Club de Golf Les Quatre Domaines,Quebec,45.66790673027813,-73.91231388992367,1408350.65199865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00020,Club de Golf St-Raphaël,Quebec,45.5045321725628,-73.89485688937738,1399118.3828581176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CanVec 6.0 - NRCan,,golf,,,,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00104,Laval-Sur-Le-Lac,Quebec,45.53045108371144,-73.87037799696552,1376218.1573256191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00074,Club de Golf de Waterloo,Quebec,45.357306614042756,-72.47895700100042,1327744.2229239154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00083,Club de Golf Gatineau,Quebec,45.405648463311174,-75.81877914092134,1316010.7278121847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CanVec 6.0 - NRCan,,golf,,,,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00027,Club de golf Royal Bromont,Quebec,45.323814317596124,-72.66715210894463,1307463.2148549957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,golf,,,,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00252,Hemmingford Sport & Country Club,Quebec,45.03976690620097,-73.60286241174344,1302144.0820620721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NRCan-CanVec-7.0,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00136,Golf St-François,Quebec,45.668151130635614,-73.7076547389966,1286697.6683642617,Laval,,,,3000,,,Boulevard des Mille-Îles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00125,Club de Golf de la Vallée du Richelieu,Quebec,45.59618410245759,-73.28442464417566,1241059.6938757312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00049,Club de golf de Venise,Quebec,45.30022163059737,-72.06310091748684,1190275.4721562269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,golf,,,,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00091,Club de Golf Montcalm Inc,Quebec,46.02749461838659,-73.62041305935723,1165275.3441372663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00266,Golf du Domaine Laforest,Quebec,47.98669106156607,-70.08517554128555,1161771.5055332961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00255,Club de Golf Belle Vue,Quebec,45.34543984847703,-73.79069644452663,1158880.9646839888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00109,Club de golf Terrebonne,Quebec,45.74286237222487,-73.73191493742914,1117752.7665719138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00272,Club de Golf Glendale,Quebec,45.644732847625804,-73.94663527399273,1112540.080378663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00245,Club de Golf International 2000,Quebec,45.012680380057105,-73.42170727701907,1092712.668792752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NRCan-CanVec-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00094,Golf Dorval,Quebec,45.47169771412655,-73.7721204743249,1090418.7224114363,,,,,,,,,,,,,,,,,,info@golfdorval.com,,,,,,,,,,,,,,,,,,,,,,+1 514 6314653,,,,,,,,http://www.golfdorval.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00203,Mont-Cascades,Quebec,45.61075358544706,-75.88536929406584,1020540.7394584693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NRCan-CanVec-7.0,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00073,2454-2364 Bd Don-Quichotte,Quebec,45.36839008457212,-73.86365723056694,1008493.9369943439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00237,Club de Golf de Lanaudière,Quebec,45.801525164669705,-73.46339534284277,992152.073828122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00119,Club de golf La Madeleine,Quebec,45.606664831146,-73.12684147492553,991606.869976035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00146,Golf Granby St-Paul,Quebec,45.42984516080119,-72.79546835943782,988059.2274300666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CanVec 6.0 - NRCan,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00145,Golf Granby St-Paul,Quebec,45.42984516080119,-72.79546835943782,988059.2274300666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CanVec 6.0 - NRCan,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00124,Club de golf Verchères,Quebec,45.7149757554757,-73.3154822657814,986559.2925955188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CanVec 6.0 - NRCan,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00166,Royal Ottawa Golf Club,Quebec,45.4185669434324,-75.77021619128051,983932.2248055652,Gatineau,,,,1405,J9H 7L2,QC,Aylmer Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CanVec 6.0 - NRCan,,golf,,,,,https://royalottawagolfclub.com/,,,,,,,,,,,,,,,,,,,,,,Q7374659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00175,Club de Golf le Griffon des Sources,Quebec,45.63425916902628,-74.23341826775824,980152.295505488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NRCan-CanVec-7.0,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00345,Club De Golf De Berthier,Quebec,46.04472712187192,-73.19158179221346,958209.4615591684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00326,Club de golf Memphrémagog,Quebec,45.17150697762589,-72.20892953808448,948305.4795572202,Magog,,,,700,,,Chemin Gendron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00306,Le grand Portneuf,Quebec,46.78966577242763,-71.74267593072189,947617.1493557934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00307,Le grand Portneuf,Quebec,46.78966577242763,-71.74267593072189,947617.1493557934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00040,Club de Golf du Manoir Richelieu,Quebec,47.616161591529114,-70.16070554434289,914859.7490326467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NRCan-CanVec-7.0,,golf,,,,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00059,Club de golf Whitlock West,Quebec,45.45459899918053,-74.16539722200848,914088.1559725887,Hudson,,,,128,,QC,Côte Saint-Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,golf,,,,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whitlock West Golf Club,Club de golf Whitlock West,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00058,Club de golf Whitlock West,Quebec,45.45459899918053,-74.16539722200848,914088.1559725887,Hudson,,,,128,,QC,Côte Saint-Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,golf,,,,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whitlock West Golf Club,Club de golf Whitlock West,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00336,La Bête,Quebec,46.14736725541112,-74.60553709663128,902087.1283514976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00113,Club de Golf Stoneham,Quebec,46.99129148532747,-71.37454527682127,901448.7573651851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00152,Golf Domaine de Rouville,Quebec,45.511891981195895,-73.15363568371343,900835.8537557172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CanVec 6.0 - NRCan,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00354,Auberge & Club de golf Heritage,Quebec,45.76370110224027,-74.97554621503974,897944.5214442896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00183,Club de Golf Le Drummond,Quebec,45.95573691431572,-72.60700894789176,889274.6362876754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NRCan-CanVec-7.0,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00078,Club de Golf Montmagny,Quebec,46.96529177458668,-70.4973272593663,875808.623124434,Montmagny,,,,473,G5V3R9,Quebec,ch. du Golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00107,Dufferin Heights Country Club,Quebec,45.06977670474361,-72.06375029539242,869104.0314405392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00046,Club de Golf Mirabel,Quebec,45.71516991192611,-73.89973725449403,861872.3230118756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00048,Club de Golf Milby,Quebec,45.323644312574494,-71.82070626320066,859213.7374422533,,,,,2200,,,Chemin Bowers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,golf,,,,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00233,Golf Mont Ste-Marie,Quebec,45.94275748655123,-75.89154788390609,846476.8288311372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NRCan-CanVec-7.0,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00201,Club de golf Dorchester,Quebec,46.4888688742058,-70.8337465500418,837515.8274988612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NRCan-CanVec-7.0,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00075,Club de Golf Cowansville,Quebec,45.221254225960195,-72.82196412707707,814834.4150969605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NRCan-CanVec-7.0,,golf,,,,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00143,Golf Sainte-Marguerite,Quebec,50.16966392436694,-66.61794840947631,807800.579963889,Clarke City,,,,1,,Québec,"Tue, Thom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CanVec 6.0 - NRCan,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00396,Rue Thom,Quebec,50.169663702187094,-66.61794836157844,807740.6722189715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00211,Club de golf Lotbinière,Quebec,46.58679504269972,-71.36275088414887,799173.8292819118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NRCan-CanVec-7.0,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00127,Club de Golf Islesmere,Quebec,45.52898201852045,-73.8502404791111,796565.0388832418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00321,Club de golf Mont-Gabriel,Quebec,45.92293300141093,-74.16616785219182,781395.1054810907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00095,Club de Golf Rosemère Fontainebleau,Quebec,45.66258451725319,-73.81943851092687,770212.4919573918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00135,UFO,Quebec,45.549724421699985,-73.84729042274904,766326.5579647361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,golf,,,,,golfufo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00032,Golf Royal Laurentien,Quebec,46.108265845338515,-74.40458044674439,764447.0659459694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,golf,,,,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00019,Sherbrooke,Quebec,45.44274607057665,-71.96661851006996,760910.0348739683,,,,,3455,,,Rue du Fer-Droit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00144,Club de Golf de Farnham,Quebec,45.25818048613769,-72.94961227041092,759956.6739321494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CanVec 6.0 - NRCan,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00197,Club de golf de Plessiville,Quebec,46.26188496554206,-71.72397926107071,755170.9262647841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bing,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00271,Club de Golf Le Diamant,Quebec,45.65621048180183,-73.9963339599942,750519.4531792391,Mirabel,,,,10466,,,montee Clément,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00086,Club Sports Belvédère,Quebec,48.08762555664424,-77.79659524412433,745116.8919559751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00022,Club de Golf Hautes Plaines,Quebec,45.47682728999596,-75.76070277669783,741018.9905990398,,,,,75,J8Z 3L1,,Avenue de la Citadelle,,,,,,,,,,,,,,,,,,,,,,Inferred boundaries,,,,,,,,,,,,,,,,,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00225,Le Grand Vallon,Quebec,47.067849511007324,-70.91255765129264,736770.8363260713,Beaupré,,,,100,,,Rue Beaumont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NRCan-CanVec-7.0,,golf,,,,,https://legrandvallon.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00129,The Kanawaki Golf Club,Quebec,45.40072428409758,-73.66300416268894,734820.2213482369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00200,Acton Vale,Quebec,45.650911916807516,-72.60285647152013,733036.7339087726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NRCan-CanVec-7.0,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00108,Ancien club de golf le Boisé,Quebec,45.71759226862758,-73.633301911714,727824.8459012648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00148,Golf Château Bromont,Quebec,45.30842561713837,-72.64227341207123,716596.8872821559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CanVec 6.0 - NRCan,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00280,Club De Golf Val Des Lacs,Quebec,45.81415374947558,-73.94881619829617,712939.1993089167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NRCan-CanVec-10.0,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00318,Club de Golf Falcon,Quebec,45.46117587557781,-74.17565429425532,711308.1607101565,Hudson,,,,59,,QC,Rue de Cambridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Falcon Golf Club,Club de Golf Falcon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00319,Club de Golf Falcon,Quebec,45.46117587557781,-74.17565429425532,711308.1607101565,Hudson,,,,59,,QC,Rue de Cambridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Falcon Golf Club,Club de Golf Falcon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00123,Club de Golf Les Dunes,Quebec,45.99559963045339,-73.15330041688745,711076.5311414526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yahoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00292,Golf & Hôtel Plaza Stastny,Quebec,46.71871373994798,-71.31466266580033,709964.7656587502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,golf,,,,,https://www.hotelgolfstastny.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00300,Golf de la Faune,Quebec,46.87826910411556,-71.29922274447567,705240.9318396264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bing,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00132,Golf de l'Île de Montréal - Parcours de l'Irlande,Quebec,45.69071489788139,-73.50721568828003,705031.9102748674,Montréal,,,,3700,,QC,Rue Damien-Gauthier,,,,,,,,,,,,,,,,,,,,,,,,,Club de Golf de l'Île de Montréal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00178,Club de Golf Royal-Estrie,Quebec,45.785096730453695,-71.93366897578352,704383.3992228574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NRCan-CanVec-7.0,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00210,Club de golf de Cap Rouge,Quebec,46.74319950424149,-71.3720051288934,704216.9467794725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NRCan-CanVec-7.0,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00356,Golf St-Césaire,Quebec,45.39146239256023,-73.04038689130928,698967.1779714643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00357,Club de Golf Lac-St-Jean,Quebec,48.552213378922985,-71.75987572678432,698140.8890631417,,,,,,,,,,,,,,,,,,info@golflacstjean.qc.ca,,,,,,,,,,,,,,,,,,,,,,+1 418 3458877,,,,,,,,https://www.golflacstjean.qc.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00303,Golf Le Champêtre,Quebec,45.796344439642716,-73.85672550596934,690703.3753756842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00202,Club de Golf de Lac-Etchemin,Quebec,46.4222810619053,-70.52280683321264,690624.2960506001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NRCan-CanVec-7.0,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00112,Golf Royal Charbourg,Quebec,46.927005634882065,-71.36428428024652,689515.1431197969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00393,Golf de L'Auberivière,Quebec,46.76392403870907,-71.18427254731571,688276.4929994729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC00240,Saguenay,Quebec,48.44851514208891,-71.17281972231588,688243.8492907562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NRCan-CanVec-7.0,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
